sample	ST	NewST	Contamination	arcc	aroe	glpf	gmk	pta	tpi	yqil	CC	ref	collection
ERR1040979	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040980	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1040981	22~	Unknown	NA	77~	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040982	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1040983	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1040984	59		NA	19	23	15	2	19	20	15	59	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC59_M013.fa	auguet2016
ERR1040985	121		NA	6	5	6	2	7	14	5	121	NoCloseReference	auguet2016
ERR1040986	8~	Novel ST	NA	3	3	1	1	337	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	auguet2016
ERR1040987	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1040988	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040989	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1040990	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040991	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040992	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040993	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040994	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1040995	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040996	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040997	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1040998	88		NA	22	1	14	23	12	4	31	88	NoCloseReference	auguet2016
ERR1040999	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041000	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041001	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041002	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041003	88~	Unknown	NA	22	U	14	23	12	4	31	88	NoCloseReference	auguet2016
ERR1041004	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041005	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041006	22~	Unknown	NA	7	6	1	5	8~	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041007	1207		NA	1	3	164	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041008	30		NA	2	2	2	2	6	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041009	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041010	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	auguet2016
ERR1041011	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041012	5387~	Unknown	NA	7	U	1	390~	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041013	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041014	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041015	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041016	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	auguet2016
ERR1041017	121		NA	6	5	6	2	7	14	5	121	NoCloseReference	auguet2016
ERR1041018	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041019	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041021	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041022	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041023	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041024	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041025	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041026	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041027	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041028	1207		NA	1	3	164	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041029	45~	Unknown	NA	10	14	U	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	auguet2016
ERR1041030	1207		NA	1	3	164	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041031	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041032	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041033	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041034	45		NA	10	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	auguet2016
ERR1041035	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041036	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041037	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041038	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041039	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041040	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041041	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041042	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041043	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041044	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041045	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041046	1153		NA	1	13	1	1	124	5	3	ND	ND	auguet2016
ERR1041047	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041048	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041049		Unknown	NA	U	U	U	U	U	U	U	ND	ND	auguet2016
ERR1041050	8~	Unknown	NA	3	U	1	U	4	4	U	ND	ND	auguet2016
ERR1041051	3953		NA	339	14	8	6	10	3	2	45	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC45_CA-347.fa	auguet2016
ERR1041052	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041053	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041054	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041055	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041056	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041057	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041058	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041059	3122		NA	7	6	1	5	8	337	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041060	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041061	1207		NA	1	3	164	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041062	1207		NA	1	3	164	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041063	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041064	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041065	22~	Novel ST	NA	7	6	1	5	339	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041066	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041067	22~	Novel ST	NA	7	6	1	5	339	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041068	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041069	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041070	1207		NA	1	3	164	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041071	22~	Unknown	NA	U	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041072	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041073	97		NA	3	1	1	1	1	5	3	97	NoCloseReference	auguet2016
ERR1041074	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041075	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041076	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041077	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041078	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041079	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041080	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041081	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041082	88		NA	22	1	14	23	12	4	31	88	NoCloseReference	auguet2016
ERR1041083	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041084		Unknown	NA	U	U	U	U	U	U	U	ND	ND	auguet2016
ERR1041085		Unknown	NA	U	U	U	U	U	U	U	ND	ND	auguet2016
ERR1041086		Unknown	NA	U	U	U	U	U	U	U	ND	ND	auguet2016
ERR1041087	22~	Unknown	NA	7	6	1	5	8	U	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041088	22~	Unknown	NA	7	6	1	5	8	8	U	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041089	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041090	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041091	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041092	1207		NA	1	3	164	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041093	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041094	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041095	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041096	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	auguet2016
ERR1041097	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041098	2692~	Unknown	NA	U	U	543~	U	294~	287	U	ND	ND	auguet2016
ERR1041099		Unknown	NA	U	U	U	U	U	U	U	ND	ND	auguet2016
ERR1041100	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041101	5		NA	1	4	1	4	12	1	10	5	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC5_N315.dna	auguet2016
ERR1041102	241		NA	2	3	1	1	4	4	30	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	auguet2016
ERR1041103	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041104	220~	Unknown	NA	U	359~	306~	U	U	23~	196~	ND	ND	auguet2016
ERR1041105	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041106		Unknown	NA	U	U	U	U	U	U	U	ND	ND	auguet2016
ERR1041107	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041108	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041109	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041110	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041111	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	auguet2016
ERR1041112	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041113	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041114	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041115	8		NA	3	3	1	1	4	4	3	8	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC8_USA300_FPR3757.dna	auguet2016
ERR1041116	1		NA	1	1	1	1	1	1	1	1	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC1_MW2.fasta	auguet2016
ERR1041117	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041118	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041119	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041120	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041121	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041122	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041123	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041124	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041125	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041126	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041127	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041128	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041129	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041130	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041131	22~	Unknown	NA	7	6	1	U	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041132	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041133	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041134	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041135	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041136	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041137	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041138	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041139	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041140	36		NA	2	2	2	2	3	3	2	30	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC30_MRSA252.fasta	auguet2016
ERR1041141	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041142	88		NA	22	1	14	23	12	4	31	88	NoCloseReference	auguet2016
ERR1041143	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041144	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041145	22		NA	7	6	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
ERR1041146	5095~	Unknown	NA	7	6	708~	U	8	8	667~	ND	ND	auguet2016
ERR1041147	22~	Unknown	NA	7	U	1	5	8	8	6	22	/nfs/users/nfs_f/fc4/2.mrsa_bact/mapping/reference_genomes/CC22_EMRSA15.fasta	auguet2016
