chromosome	TU_Id_mader2016	TU_strand_mader2016	TU_start_mader2016	TU_end_mader2016	TU_length_mader2016	TU_locus_tags_mader2016	TU_gene_names_mader2016	TU_ClcortreeUA_mader2016	TU_cds_length_mader2016	locus_tags_product_gff	locus_tags_type_gff	locus_tags_start_gff	locus_tags_end_gff	locus_tags_strand_gff	locus_tags_snpEff_locus_ids	TU_promoter_Id_mader2016	TU_promoter_start_mader2016	TU_promoter_end_mader2016	TU_promoter_length_mader2016
NCTC8325	U1261	-1	2402772	2403503	732	SAOUHSC_02612	rpiA	UA100	687	ribose 5-phosphate isomerase, putative	CDS	2402755	2403442	-1	CDS_NCTC8325_2402756_2403442	U1261_promoter_200bp	2403503	2403703	200
NCTC8325	U1262	1	2403579	2404209	631	SAOUHSC_02613	NA	UA15	654	conserved hypothetical protein	CDS	2403615	2404269	1	CDS_NCTC8325_2403616_2404269	U1262_promoter_200bp	2403379	2403579	200
NCTC8325	U1263	-1	2404404	2405989	1586	SAOUHSC_02615, SAOUHSC_02614, new_2404365_2404504_-1	NA, galM, S1013	UA3	1347	conserved hypothetical protein;aldose 1-epimerase precursor, putative;-	CDS;CDS;-	2405553;2404504;-	2405880;2405524;-	-1;-1;-	CDS_NCTC8325_2405554_2405880;CDS_NCTC8325_2404505_2405524;-	U1263_promoter_200bp	2405989	2406189	200
NCTC8325	U1264	1	2409300	2409343	44	-	-	UA3	0	-	-	-	-	-	-	U1264_promoter_200bp	2409100	2409300	200
NCTC8325	U1265	-1	2408365	2409419	1055	new_2409101_2409419_-1, SAOUHSC_02620	S1014, NA	UA157	648	-;conserved hypothetical protein	-;CDS	-;2408452	-;2409100	-;-1	-;CDS_NCTC8325_2408453_2409100	U1265_promoter_200bp	2409419	2409619	200
NCTC8325	U1266	1	2410363	2411655	1293	new_2410363_2410443_1, SAOUHSC_02622	S1015, gltS	UA3	1209	-;sodium/glutamate symporter	-;CDS	-;2410443	-;2411652	-;1	-;CDS_NCTC8325_2410444_2411652	U1266_promoter_200bp	2410163	2410363	200
NCTC8325	U1267	-1	2411714	2413761	2048	SAOUHSC_02624, SAOUHSC_02623	corA, fni	UA3	1998	conserved hypothetical protein;conserved hypothetical protein	CDS;CDS	2412779;2411699	2413727;2412749	-1;-1	CDS_NCTC8325_2412780_2413727;CDS_NCTC8325_2411700_2412749	U1267_promoter_200bp	2413761	2413961	200
NCTC8325	U1268	1	2413800	2414766	967	SAOUHSC_02625, SAOUHSC_02626	NA, NA	UA209	908	conserved hypothetical protein;conserved hypothetical protein	CDS;CDS	2413823;2414311	2414315;2414731	1;1	CDS_NCTC8325_2413824_2414315;CDS_NCTC8325_2414312_2414731	U1268_promoter_200bp	2413600	2413800	200
NCTC8325	U1269	1	2415837	2416585	749	new_2415837_2415966_1, SAOUHSC_02628	S1017, NA	UA3	639	-;conserved hypothetical protein	-;CDS	-;2415966	-;2416605	-;1	-;CDS_NCTC8325_2415967_2416605	U1269_promoter_200bp	2415637	2415837	200
NCTC8325	U1270	-1	2414859	2415908	1050	new_2415742_2415908_-1, SAOUHSC_02627	S1016, NA	UA3	903	-;conserved hypothetical protein	-;CDS	-;2414838	-;2415741	-;-1	-;CDS_NCTC8325_2414839_2415741	U1270_promoter_200bp	2415908	2416108	200
NCTC8325	U1272	1	2419478	2420206	729	new_2419478_2419562_1, SAOUHSC_02631, new_2420115_2420241_1	S1018, NA, S1019	UA3	552	-;conserved hypothetical protein;-	-;CDS;-	-;2419562;-	-;2420114;-	-;1;-	-;CDS_NCTC8325_2419563_2420114;-	U1272_promoter_200bp	2419278	2419478	200
NCTC8325	U1273	-1	2416814	2419494	2681	SAOUHSC_02630, SAOUHSC_02629	NA, NA	UA20	2580	conserved hypothetical protein;drug resistance transporter, EmrB/QacA subfamily, putative	CDS;CDS	2418794;2416850	2419442;2418782	-1;-1	CDS_NCTC8325_2418795_2419442;CDS_NCTC8325_2416851_2418782	U1273_promoter_200bp	2419494	2419694	200
NCTC8325	U1274	-1	2420265	2421627	1363	new_2421552_2421625_-1, SAOUHSC_02633, SAOUHSC_02632	S1020, NA, tcaB	UA3	1208	-;conserved hypothetical protein;conserved hypothetical protein	-;CDS;CDS	-;2420612;2420343	-;2421551;2420631	-;-1;-1	-;CDS_NCTC8325_2420613_2421551;CDS_NCTC8325_2420344_2420631	U1274_promoter_200bp	2421627	2421827	200
NCTC8325	U1275	1	2424055	2425102	1048	SAOUHSC_02638	NA	UA168	969	conserved hypothetical protein	CDS	2424091	2425060	1	CDS_NCTC8325_2424092_2425060	U1275_promoter_200bp	2423855	2424055	200
NCTC8325	U1276	-1	2421795	2424783	2989	new_2423898_2424783_-1, SAOUHSC_02637, SAOUHSC_02636, new_2423203_2423416_-1, SAOUHSC_02635	S1022, NA, tcaR, S1021, tcaA	UA12	1797	-;conserved hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein	-;CDS;CDS;-;CDS	-;2423660;2423441;-;2421819	-;2423897;2423618;-;2423202	-;-1;-1;-;-1	-;CDS_NCTC8325_2423661_2423897;CDS_NCTC8325_2423442_2423618;-;CDS_NCTC8325_2421820_2423202	U1276_promoter_200bp	2424783	2424983	200
NCTC8325	U1277	-1	2421795	2425086	3292	new_2424785_2425076_-1, new_2423898_2424783_-1, SAOUHSC_02637, SAOUHSC_02636, new_2423203_2423416_-1, SAOUHSC_02635	S1023, S1022, NA, tcaR, S1021, tcaA	UA3	1797	-;-;conserved hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein	-;-;CDS;CDS;-;CDS	-;-;2423660;2423441;-;2421819	-;-;2423897;2423618;-;2423202	-;-;-1;-1;-;-1	-;-;CDS_NCTC8325_2423661_2423897;CDS_NCTC8325_2423442_2423618;-;CDS_NCTC8325_2421820_2423202	U1277_promoter_200bp	2425086	2425286	200
NCTC8325	U1278	-1	2426062	2427881	1820	SAOUHSC_02641, SAOUHSC_02640	NA, hrtA	UA311	1721	permease, putative domain protein;conserved hypothetical protein	CDS;CDS	2426795;2426130	2427851;2426796	-1;-1	CDS_NCTC8325_2426796_2427851;CDS_NCTC8325_2426131_2426796	U1278_promoter_200bp	2427881	2428081	200
NCTC8325	U1279	1	2427942	2429998	2057	SAOUHSC_02643, SAOUHSC_02644	hssR, hssS	UA10	2041	DNA-binding response regulator, putative;sensor histidine kinase, putative	CDS;CDS	2427986;2428653	2428661;2430027	1;1	CDS_NCTC8325_2427987_2428661;CDS_NCTC8325_2428654_2430027	U1279_promoter_200bp	2427742	2427942	200
NCTC8325	U1280	1	2430152	2431596	1445	SAOUHSC_02645, SAOUHSC_02646, new_2431129_2431632_1	NA, NA, S1024	UA312	896	conserved hypothetical protein;conserved hypothetical protein;-	CDS;CDS;-	2430189;2430629;-	2430633;2431085;-	1;1;-	CDS_NCTC8325_2430190_2430633;CDS_NCTC8325_2430630_2431085;-	U1280_promoter_200bp	2429952	2430152	200
NCTC8325	U1281	-1	2431162	2432777	1616	new_2432630_2432777_-1, SAOUHSC_02647	S1025, mqo1	UA277	1479	-;malate:quinone-oxidoreductase	-;CDS	-;2431150	-;2432629	-;-1	-;CDS_NCTC8325_2431151_2432629	U1281_promoter_200bp	2432777	2432977	200
NCTC8325	U1282	-1	2431162	2432892	1731	new_2432779_2432892_-1, new_2432630_2432777_-1, SAOUHSC_02647	S1026, S1025, mqo1	UA308	1479	-;-;malate:quinone-oxidoreductase	-;-;CDS	-;-;2431150	-;-;2432629	-;-;-1	-;-;CDS_NCTC8325_2431151_2432629	U1282_promoter_200bp	2432892	2433092	200
NCTC8325	U1283	-1	2432998	2434751	1754	new_2434609_2434749_-1, SAOUHSC_02648	S1027, lctP2	UA43	1599	-;L-lactate permease	-;CDS	-;2433009	-;2434608	-;-1	-;CDS_NCTC8325_2433010_2434608	U1283_promoter_200bp	2434751	2434951	200
NCTC8325	U1284	1	2434879	2436662	1784	SAOUHSC_02649, new_2436599_2436704_1	NA, S1028	UA3	1674	conserved hypothetical protein;-	CDS;-	2434924;-	2436598;-	1;-	CDS_NCTC8325_2434925_2436598;-	U1284_promoter_200bp	2434679	2434879	200
NCTC8325	U1285	-1	2436755	2437546	792	new_2437381_2437546_-1, SAOUHSC_02650	S1029, NA	UA12	630	-;lipoprotein, putative	-;CDS	-;2436750	-;2437380	-;-1	-;CDS_NCTC8325_2436751_2437380	U1285_promoter_200bp	2437546	2437746	200
NCTC8325	U1286	-1	2436755	2438288	1534	new_2438210_2438285_-1, SAOUHSC_02651, new_2437548_2437693_-1, new_2437381_2437546_-1, SAOUHSC_02650	S1031, NA, S1030, S1029, NA	UA10	1146	-;conserved hypothetical protein;-;-;lipoprotein, putative	-;CDS;-;-;CDS	-;2437693;-;-;2436750	-;2438209;-;-;2437380	-;-1;-;-;-1	-;CDS_NCTC8325_2437694_2438209;-;-;CDS_NCTC8325_2436751_2437380	U1286_promoter_200bp	2438288	2438488	200
NCTC8325	U1287	1	2438339	2439382	1044	new_2438345_2438501_1, SAOUHSC_02652	S1032, NA	UA3	903	-;conserved hypothetical protein	-;CDS	-;2438501	-;2439404	-;1	-;CDS_NCTC8325_2438502_2439404	U1287_promoter_200bp	2438139	2438339	200
NCTC8325	U1288	-1	2439475	2441004	1530	SAOUHSC_02655, SAOUHSC_02654, new_2439786_2439886_-1, SAOUHSC_02653	NA, NA, S1033, NA	UA25	1488	conserved hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein	CDS;CDS;-;CDS	2440931;2439886;-;2439449	2441048;2440921;-;2439785	-1;-1;-;-1	CDS_NCTC8325_2440932_2441048;CDS_NCTC8325_2439887_2440921;-;CDS_NCTC8325_2439450_2439785	U1288_promoter_200bp	2441004	2441204	200
NCTC8325	U1289	-1	2441158	2441618	461	SAOUHSC_02656	NA	UA3	432	conserved hypothetical protein	CDS	2441152	2441584	-1	CDS_NCTC8325_2441153_2441584	U1289_promoter_200bp	2441618	2441818	200
NCTC8325	U1290	1	2443119	2444822	1704	new_2443122_2443228_1, SAOUHSC_02659, SAOUHSC_02660	S1034, NA, cobI	UA209	1569	-;conserved hypothetical protein;conserved hypothetical protein	-;CDS;CDS	-;2443228;2443897	-;2443852;2444842	-;1;1	-;CDS_NCTC8325_2443229_2443852;CDS_NCTC8325_2443898_2444842	U1290_promoter_200bp	2442919	2443119	200
NCTC8325	U1291	-1	2443079	2443130	52	-	-	UA3	0	-	-	-	-	-	-	U1291_promoter_200bp	2443130	2443330	200
NCTC8325	U1292	1	2446522	2446777	256	-	-	UA313	0	-	-	-	-	-	-	U1292_promoter_200bp	2446322	2446522	200
NCTC8325	U1293	1	2448138	2448188	51	-	-	UA72	0	-	-	-	-	-	-	U1293_promoter_200bp	2447938	2448138	200
NCTC8325	U1294	-1	2445153	2448180	3028	new_2446929_2448180_-1, new_2446372_2446927_-1, SAOUHSC_02662, SAOUHSC_02661	S1036, S1035, NA, scrA	UA146	1444	-;-;PTS system sucrose-specific IIBC component;PTS system sucrose-specific IIBC component, putative	-;-;CDS;CDS	-;-;2446155;2444927	-;-;2446371;2446178	-;-;-1;-1	-;-;CDS_NCTC8325_2446156_2446371;CDS_NCTC8325_2444928_2446178	U1294_promoter_200bp	2448180	2448380	200
NCTC8325	U1295	1	2448341	2450568	2228	new_2448341_2448425_1, SAOUHSC_02664	S1037, NA	UA133	2106	-;transcriptional regulator, putative	-;CDS	-;2448425	-;2450531	-;1	-;CDS_NCTC8325_2448426_2450531	U1295_promoter_200bp	2448141	2448341	200
NCTC8325	U1296	1	2450564	2451248	685	SAOUHSC_02665, new_2451025_2451170_1	NA, S1038	UA12	423	conserved hypothetical protein;-	CDS;-	2450601;-	2451024;-	1;-	CDS_NCTC8325_2450602_2451024;-	U1296_promoter_200bp	2450364	2450564	200
NCTC8325	U1297	1	2451212	2451673	462	SAOUHSC_02666	NA	UA3	357	conserved hypothetical protein	CDS	2451288	2451645	1	CDS_NCTC8325_2451289_2451645	U1297_promoter_200bp	2451012	2451212	200
NCTC8325	U1298	1	2451250	2451673	424	SAOUHSC_02666	NA	UA3	357	conserved hypothetical protein	CDS	2451288	2451645	1	CDS_NCTC8325_2451289_2451645	U1298_promoter_200bp	2451050	2451250	200
NCTC8325	U1299	-1	2452055	2453908	1854	SAOUHSC_02668, new_2453327_2453507_-1, SAOUHSC_02667	NA, S1040, gltT	UA3	1644	conserved hypothetical protein;-;conserved hypothetical protein	CDS;-;CDS	2453507;-;2452048	2453873;-;2453326	-1;-;-1	CDS_NCTC8325_2453508_2453873;-;CDS_NCTC8325_2452049_2453326	U1299_promoter_200bp	2453908	2454108	200
NCTC8325	U1300	-1	2452055	2454031	1977	new_2453910_2454027_-1, SAOUHSC_02668, new_2453327_2453507_-1, SAOUHSC_02667	S1041, NA, S1040, gltT	UA3	1644	-;conserved hypothetical protein;-;conserved hypothetical protein	-;CDS;-;CDS	-;2453507;-;2452048	-;2453873;-;2453326	-;-1;-;-1	-;CDS_NCTC8325_2453508_2453873;-;CDS_NCTC8325_2452049_2453326	U1300_promoter_200bp	2454031	2454231	200
NCTC8325	U1301	1	2454233	2455362	1130	SAOUHSC_02669, new_2454718_2454901_1, SAOUHSC_02670	sarZ, S1042, NA	UA75	876	conserved hypothetical protein;-;conserved hypothetical protein	CDS;-;CDS	2454270;-;2454932	2454717;-;2455361	1;-;1	CDS_NCTC8325_2454271_2454717;-;CDS_NCTC8325_2454933_2455361	U1301_promoter_200bp	2454033	2454233	200
NCTC8325	U1302	1	2454903	2455362	460	SAOUHSC_02670	NA	UA203	429	conserved hypothetical protein	CDS	2454932	2455361	1	CDS_NCTC8325_2454933_2455361	U1302_promoter_200bp	2454703	2454903	200
NCTC8325	U1303	-1	2455455	2456780	1326	new_2456638_2456781_-1, SAOUHSC_02671	S1043, narK	UA43	1170	-;conserved hypothetical protein	-;CDS	-;2455467	-;2456637	-;-1	-;CDS_NCTC8325_2455468_2456637	U1303_promoter_200bp	2456780	2456980	200
NCTC8325	U1304	-1	2458889	2461490	2602	SAOUHSC_02677, SAOUHSC_02676, new_2459501_2459573_-1, SAOUHSC_02675	NA, nreB, S1044, nreC	UA131	2091	conserved hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein	CDS;CDS;-;CDS	2460631;2459573;-;2458897	2461084;2460608;-;2459500	-1;-1;-;-1	CDS_NCTC8325_2460632_2461084;CDS_NCTC8325_2459574_2460608;-;CDS_NCTC8325_2458898_2459500	U1304_promoter_200bp	2461490	2461690	200
NCTC8325	U1305	-1	2458889	2467678	8790	new_2467581_2467678_-1, SAOUHSC_02681, new_2463788_2463890_-1, SAOUHSC_02680, SAOUHSC_02679, SAOUHSC_02678, SAOUHSC_02677, SAOUHSC_02676, new_2459501_2459573_-1, SAOUHSC_02675	S1046, narG, S1045, narH, narJ, narI, NA, nreB, S1044, nreC	UA314	8465	-;nitrate reductase, alpha subunit;-;nitrate reductase, beta subunit;respiratory nitrate reductase, delta subunit, putative;respiratory nitrate reductase, gamma subunit;conserved hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein	-;CDS;-;CDS;CDS;CDS;CDS;CDS;-;CDS	-;2463890;-;2462341;2461773;2461103;2460631;2459573;-;2458897	-;2467580;-;2463787;2462364;2461781;2461084;2460608;-;2459500	-;-1;-;-1;-1;-1;-1;-1;-;-1	-;CDS_NCTC8325_2463891_2467580;-;CDS_NCTC8325_2462342_2463787;CDS_NCTC8325_2461774_2462364;CDS_NCTC8325_2461104_2461781;CDS_NCTC8325_2460632_2461084;CDS_NCTC8325_2459574_2460608;-;CDS_NCTC8325_2458898_2459500	U1305_promoter_200bp	2467678	2467878	200
NCTC8325	U1306	-1	2467933	2472402	4470	SAOUHSC_02685, SAOUHSC_02684, SAOUHSC_02683, SAOUHSC_02682	nirR, nasD, nasE, nasF	UA314	4421	conserved hypothetical protein;assimilatory nitrite reductase [NAD(P)H], large subunit, putative;assimilatory nitrite reductase [NAD(P)H], small subunit, putative;uroporphyrin-III C-methyltransferase, putative	CDS;CDS;CDS;CDS	2471645;2469174;2468856;2467888	2472377;2471580;2469171;2468866	-1;-1;-1;-1	CDS_NCTC8325_2471646_2472377;CDS_NCTC8325_2469175_2471580;CDS_NCTC8325_2468857_2469171;CDS_NCTC8325_2467889_2468866	U1306_promoter_200bp	2472402	2472602	200
NCTC8325	U1307	-1	2473356	2474637	1282	SAOUHSC_02688, new_2474201_2474416_-1, SAOUHSC_02687	NA, S1047, NA	UA3	1008	conserved hypothetical protein;-;formate/nitrite transporter, putative	CDS;-;CDS	2474416;-;2473375	2474599;-;2474200	-1;-;-1	CDS_NCTC8325_2474417_2474599;-;CDS_NCTC8325_2473376_2474200	U1307_promoter_200bp	2474637	2474837	200
NCTC8325	U1308	-1	2473373	2475187	1815	SAOUHSC_02689, SAOUHSC_02688, new_2474201_2474416_-1, SAOUHSC_02687	NA, NA, S1047, NA	UA3	1476	conserved hypothetical protein;conserved hypothetical protein;-;formate/nitrite transporter, putative	CDS;CDS;-;CDS	2474682;2474416;-;2473375	2475150;2474599;-;2474200	-1;-1;-;-1	CDS_NCTC8325_2474683_2475150;CDS_NCTC8325_2474417_2474599;-;CDS_NCTC8325_2473376_2474200	U1308_promoter_200bp	2475187	2475387	200
NCTC8325	U1309	-1	2475345	2476926	1582	SAOUHSC_02690	NA	UA89	1551	conserved hypothetical protein	CDS	2475335	2476886	-1	CDS_NCTC8325_2475336_2476886	U1309_promoter_200bp	2476926	2477126	200
NCTC8325	U1310	-1	2476943	2476994	52	-	-	UA125	0	-	-	-	-	-	-	U1310_promoter_200bp	2476994	2477194	200
NCTC8325	U1311	-1	2477147	2477735	589	SAOUHSC_02692, SAOUHSC_02691	NA, NA	UA315	518	conserved hypothetical protein;conserved hypothetical protein	CDS;CDS	2477446;2477180	2477698;2477447	-1;-1	CDS_NCTC8325_2477447_2477698;CDS_NCTC8325_2477181_2477447	U1311_promoter_200bp	2477735	2477935	200
NCTC8325	U1312	-1	2477997	2479014	1018	new_2478940_2479014_-1, SAOUHSC_02695, SAOUHSC_02694	S1048, NA, NA	UA3	951	-;conserved hypothetical protein;conserved hypothetical protein	-;CDS;CDS	-;2478588;2477970	-;2478939;2478570	-;-1;-1	-;CDS_NCTC8325_2478589_2478939;CDS_NCTC8325_2477971_2478570	U1312_promoter_200bp	2479014	2479214	200
NCTC8325	U1313	-1	2480564	2482800	2237	SAOUHSC_02699, SAOUHSC_02698, SAOUHSC_02697	NA, NA, NA	UA37	2208	conserved hypothetical protein;amino acid ABC transproter, permease protein, putative;amino acid ABC transporter, ATP-binding protein, putative	CDS;CDS;CDS	2481980;2481280;2480552	2482760;2482000;2481284	-1;-1;-1	CDS_NCTC8325_2481981_2482760;CDS_NCTC8325_2481281_2482000;CDS_NCTC8325_2480553_2481284	U1313_promoter_200bp	2482800	2483000	200
NCTC8325	U1314	-1	2480564	2484361	3798	SAOUHSC_02701, SAOUHSC_02700, new_2482802_2482880_-1, SAOUHSC_02699, SAOUHSC_02698, SAOUHSC_02697	NA, ycnB, S1049, NA, NA, NA	UA108	3711	hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein;amino acid ABC transproter, permease protein, putative;amino acid ABC transporter, ATP-binding protein, putative	CDS;CDS;-;CDS;CDS;CDS	2484249;2482880;-;2481980;2481280;2480552	2484393;2484239;-;2482760;2482000;2481284	-1;-1;-;-1;-1;-1	CDS_NCTC8325_2484250_2484393;CDS_NCTC8325_2482881_2484239;-;CDS_NCTC8325_2481981_2482760;CDS_NCTC8325_2481281_2482000;CDS_NCTC8325_2480553_2481284	U1314_promoter_200bp	2484361	2484561	200
NCTC8325	U1315	1	2484461	2484687	227	SAOUHSC_02702, new_2484599_2484726_1	NA, S1052	UA89	105	conserved hypothetical protein;-	CDS;-	2484493;-	2484598;-	1;-	CDS_NCTC8325_2484494_2484598;-	U1315_promoter_200bp	2484261	2484461	200
NCTC8325	U1316	-1	2480564	2484491	3928	new_2484394_2484491_-1, SAOUHSC_02701, SAOUHSC_02700, new_2482802_2482880_-1, SAOUHSC_02699, SAOUHSC_02698, SAOUHSC_02697	S1050, NA, ycnB, S1049, NA, NA, NA	UA206	3711	-;hypothetical protein;conserved hypothetical protein;-;conserved hypothetical protein;amino acid ABC transproter, permease protein, putative;amino acid ABC transporter, ATP-binding protein, putative	-;CDS;CDS;-;CDS;CDS;CDS	-;2484249;2482880;-;2481980;2481280;2480552	-;2484393;2484239;-;2482760;2482000;2481284	-;-1;-1;-;-1;-1;-1	-;CDS_NCTC8325_2484250_2484393;CDS_NCTC8325_2482881_2484239;-;CDS_NCTC8325_2481981_2482760;CDS_NCTC8325_2481281_2482000;CDS_NCTC8325_2480553_2481284	U1316_promoter_200bp	2484491	2484691	200
NCTC8325	U1317	-1	2484763	2485594	832	new_2485439_2485594_-1, SAOUHSC_02703	S1053, gpmA	UA237	687	-;phosphoglycerate mutase, putative	-;CDS	-;2484751	-;2485438	-;-1	-;CDS_NCTC8325_2484752_2485438	U1317_promoter_200bp	2485594	2485794	200
NCTC8325	U1318	-1	2484763	2485648	886	new_2485439_2485594_-1, SAOUHSC_02703	S1053, gpmA	UA127	687	-;phosphoglycerate mutase, putative	-;CDS	-;2484751	-;2485438	-;-1	-;CDS_NCTC8325_2484752_2485438	U1318_promoter_200bp	2485648	2485848	200
NCTC8325	U1319	-1	2485783	2486667	885	SAOUHSC_02704	NA	UA124	867	conserved hypothetical protein	CDS	2485764	2486631	-1	CDS_NCTC8325_2485765_2486631	U1319_promoter_200bp	2486667	2486867	200
NCTC8325	U1320	1	2487328	2488767	1440	SAOUHSC_02706, new_2488694_2488781_1	sbi, S1054	UA145	1311	immunoglobulin G-binding protein Sbi, putative;-	CDS;-	2487382;-	2488693;-	1;-	CDS_NCTC8325_2487383_2488693;-	U1320_promoter_200bp	2487128	2487328	200
NCTC8325	U1322	1	2489184	2490161	978	SAOUHSC_02708	hlgA	UA65	930	gamma-hemolysin h-gamma-ii subunit, putative	CDS	2489228	2490158	1	CDS_NCTC8325_2489229_2490158	U1322_promoter_200bp	2488984	2489184	200
NCTC8325	U1323	-1	2492532	2492668	137	new_2492062_2492668_-1	S1056	UA118	0	-	-	-	-	-	-	U1323_promoter_200bp	2492668	2492868	200
NCTC8325	U1324	-1	2492719	2498063	5345	SAOUHSC_02716, SAOUHSC_02715, SAOUHSC_02714, SAOUHSC_02713, SAOUHSC_02712, SAOUHSC_02711	bioD, bioA, bioB, bioF, bioW, bioX	UA118	5285	dethiobiotin synthase, putative;adenosylmethionine-8-amino-7-oxononanoate aminotransferase;biotin synthase;conserved hypothetical protein;6-carboxyhexanoate--CoA ligase, putative;conserved hypothetical protein	CDS;CDS;CDS;CDS;CDS;CDS	2497322;2495986;2494977;2493884;2493181;2492703	2498009;2497345;2495985;2495000;2493874;2493171	-1;-1;-1;-1;-1;-1	CDS_NCTC8325_2497323_2498009;CDS_NCTC8325_2495987_2497345;CDS_NCTC8325_2494978_2495985;CDS_NCTC8325_2493885_2495000;CDS_NCTC8325_2493182_2493874;CDS_NCTC8325_2492704_2493171	U1324_promoter_200bp	2498063	2498263	200
NCTC8325	U1325	-1	2501712	2502094	383	SAOUHSC_02719	NA	UA25	1764	conserved hypothetical protein	CDS	2500218	2501982	-1	CDS_NCTC8325_2500219_2501982	U1325_promoter_200bp	2502094	2502294	200
NCTC8325	U1327	-1	2502630	2502777	148	new_2502718_2502777_-1, SAOUHSC_02721	S1058, NA	UA317	108	-;conserved hypothetical protein	-;CDS	-;2502609	-;2502717	-;-1	-;CDS_NCTC8325_2502610_2502717	U1327_promoter_200bp	2502777	2502977	200
NCTC8325	U1328	-1	2502783	2503327	545	new_2503238_2503327_-1, SAOUHSC_02722	S1059, NA	UA74	387	-;conserved hypothetical protein	-;CDS	-;2502850	-;2503237	-;-1	-;CDS_NCTC8325_2502851_2503237	U1328_promoter_200bp	2503327	2503527	200
NCTC8325	U1329	1	2503461	2504033	573	SAOUHSC_02723	NA	UA300	1143	glycerate kinase, putative	CDS	2503504	2504647	1	CDS_NCTC8325_2503505_2504647	U1329_promoter_200bp	2503261	2503461	200
NCTC8325	U1330	1	2504217	2505376	1160	SAOUHSC_02724	NA	UA318	660	conserved hypothetical protein	CDS	2504706	2505366	1	CDS_NCTC8325_2504707_2505366	U1330_promoter_200bp	2504017	2504217	200
NCTC8325	U1331	1	2505508	2506753	1246	SAOUHSC_02725	NA	UA3	1212	conserved hypothetical protein	CDS	2505547	2506759	1	CDS_NCTC8325_2505548_2506759	U1331_promoter_200bp	2505308	2505508	200
NCTC8325	U1332	-1	2505435	2505522	88	-	-	UA57	0	-	-	-	-	-	-	U1332_promoter_200bp	2505522	2505722	200
NCTC8325	U1333	1	2507419	2508096	678	new_2507419_2507554_1, SAOUHSC_02727	S1060, NA	UA319	570	-;conserved hypothetical protein	-;CDS	-;2507554	-;2508124	-;1	-;CDS_NCTC8325_2507555_2508124	U1333_promoter_200bp	2507219	2507419	200
NCTC8325	U1335	1	2509207	2510680	1474	new_2509218_2509279_1, SAOUHSC_02729	S1061, NA	UA36	1410	-;amino acid ABC transporter-like protein, putative	-;CDS	-;2509279	-;2510689	-;1	-;CDS_NCTC8325_2509280_2510689	U1335_promoter_200bp	2509007	2509207	200
NCTC8325	U1336	1	2510786	2512907	2122	SAOUHSC_02731	NA	UA3	2079	conserved hypothetical protein	CDS	2510826	2512905	1	CDS_NCTC8325_2510827_2512905	U1336_promoter_200bp	2510586	2510786	200
NCTC8325	U1337	-1	2513153	2514904	1752	SAOUHSC_02733	NA	UA3	1830	membrane protein, putative	CDS	2513044	2514874	-1	CDS_NCTC8325_2513045_2514874	U1337_promoter_200bp	2514904	2515104	200
NCTC8325	U1338	-1	2513085	2514959	1875	SAOUHSC_02733	NA	UA321	1830	membrane protein, putative	CDS	2513044	2514874	-1	CDS_NCTC8325_2513045_2514874	U1338_promoter_200bp	2514959	2515159	200
NCTC8325	U1339	1	2515046	2516579	1534	SAOUHSC_02736	NA	UA179	1497	conserved hypothetical protein	CDS	2515105	2516602	1	CDS_NCTC8325_2515106_2516602	U1339_promoter_200bp	2514846	2515046	200
NCTC8325	U1341	-1	2517811	2518831	1021	SAOUHSC_02739	NA	UA243	936	2-dehydropantoate 2-reductase	CDS	2517866	2518802	-1	CDS_NCTC8325_2517867_2518802	U1341_promoter_200bp	2518831	2519031	200
NCTC8325	U1342	-1	2517012	2520488	3477	SAOUHSC_02740, new_2518833_2519027_-1, SAOUHSC_02739, SAOUHSC_02737	NA, S1062, NA, NA	UA3	3189	drug transporter, putative;-;2-dehydropantoate 2-reductase;epimerase/dehydratase, putative	CDS;-;CDS;CDS	2519027;-;2517866;2516693	2520428;-;2518802;2517545	-1;-;-1;-1	CDS_NCTC8325_2519028_2520428;-;CDS_NCTC8325_2517867_2518802;CDS_NCTC8325_2516694_2517545	U1342_promoter_200bp	2520488	2520688	200
NCTC8325	U1343	-1	2520701	2524500	3800	new_2524234_2524492_-1, SAOUHSC_02744, SAOUHSC_02743, SAOUHSC_02742, SAOUHSC_02741	S1063, opuCA, opuCB, opuCC, opuCD	UA135	3496	-;amino acid ABC transporter, ATP-binding protein, putative;amino acid ABC transporter, permease protein, putative;amino acid transporter, putative;amino acid ABC transporter, permease protein, putative	-;CDS;CDS;CDS;CDS	-;2523006;2522374;2521416;2520721	-;2524233;2523010;2522358;2521417	-;-1;-1;-1;-1	-;CDS_NCTC8325_2523007_2524233;CDS_NCTC8325_2522375_2523010;CDS_NCTC8325_2521417_2522358;CDS_NCTC8325_2520722_2521417	U1343_promoter_200bp	2524500	2524700	200
